Marker;MedianMs;MeanMs;LowerQuartileMs;UpperQuartileMs;MaxMs;Count;CountPerFrame;PresentFrames;SelectedFrames
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationDataBuilder.CollectEnemyGlideCandidateIds()";0.0506;0.054127;0.0434;0.0561;0.0975;339;21.1875;15;16
"PreUpdate.SendMouseEvents";0.0506;0.074;0.0435;0.0553;0.3537;15;0.9375;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::VolumeManager.ReplaceData()";0.0506;0.055362;0.0492;0.053;0.1006;16;1;16;16
"Game.Feature.Gameplay.dll!::PlayerAtActiveExitConditionRuntime.Advance()";0.0506;0.05258;0.0489;0.0601;0.071;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ObjectiveHudRowView.SetAnimatorBool()";0.0505;0.0592;0.0505;0.0505;0.0679;3;0.1875;2;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphResourceRegistry.IncrementReadCount()";0.0504;0.051844;0.0442;0.0542;0.0835;704;44;16;16
"Monobehaviour.OnMouse_";0.0504;0.073747;0.0432;0.0551;0.3535;15;0.9375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Attack.Collection::AttackInputNormalizer.Normalize()";0.0504;0.061727;0.0457;0.0535;0.2302;339;21.1875;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraph.ClearRenderPasses()";0.0504;0.053263;0.0479;0.0574;0.0638;16;1;16;16
"Unity.InputSystem.dll!UnityEngine.InputSystem.Controls::Vector2Control.EvaluateMagnitude()";0.0503;0.05596;0.0424;0.0639;0.1124;17;1.0625;5;16
"UnityEngine.CoreModule.dll!::<>c.<.cctor>b__64_0()";0.0503;0.055373;0.0488;0.0553;0.0967;75;4.6875;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.FilterExecutionLockedAttackIntents()";0.0502;0.05474;0.0472;0.0538;0.1073;226;14.125;15;16
"System.dll!System.Text.RegularExpressions::RegexInterpreter.SetOperator()";0.0502;0.04764;0.0468;0.0524;0.0602;16611;1038.1875;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::TextureHandle.op_Implicit()";0.0501;0.051081;0.0465;0.0535;0.0658;512;32;16;16
"VolumeManager.ReplaceData";0.0501;0.053612;0.0489;0.0525;0.0785;16;1;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::MovementReservationBook.TryGetSharedPayloadAffectedEntity()";0.05;0.077067;0.0432;0.0523;0.475;452;28.25;15;16
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.CalculateLayoutInputHorizontal()";0.0499;0.053267;0.0471;0.0571;0.075;30;1.875;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::InstanceDataSystem.DispatchProbeUpdateCommand()";0.0499;0.062973;0.0471;0.0508;0.2082;15;0.9375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationDataBuilder.BuildFlipFloorImpactPresentationFromMovement()";0.0498;0.049407;0.0466;0.0549;0.066;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyAiRuntimeDefinition.get_Core()";0.0498;0.047653;0.0476;0.0514;0.0566;15029;939.3125;15;16
"AudioManager.Update";0.0497;0.051627;0.0435;0.0511;0.0834;15;0.9375;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!::<>c.<Render>b__19_0()";0.0497;0.052656;0.0467;0.0517;0.0899;32;2;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DebugDisplaySettingsRenderGraph.get_AreAnySettingsActive()";0.0496;0.058631;0.0455;0.0546;0.14;240;15;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::UnitKinematicRuntimeState.get_IsSettledAtAnchor()";0.0496;0.046673;0.0396;0.0542;0.0666;1130;70.625;15;16
"Game.Shared.Audio.dll!Game.Shared.Audio::AudioPlaybackService.PruneStaleLivePlaybacks()";0.0495;0.049133;0.0453;0.0523;0.0688;15;0.9375;15;16
"Unity.Collections.dll!Unity.Collections::FixedString512Bytes.Initialize()";0.0494;0.0494;0.0494;0.0494;0.0494;1;0.0625;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationDataBuilder.BuildGravityFieldLockedTargetIdsByEmitterId()";0.0493;0.075013;0.0452;0.051;0.4411;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.get_EntityCount()";0.0493;0.053113;0.045;0.0577;0.0898;1023;63.9375;15;16
"mscorlib.dll!System::Convert.GetTypeCode()";0.0493;0.051973;0.0446;0.054;0.0791;4395;274.6875;15;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::GraphicsSettings.TryGetCurrentRenderPipelineGlobalSettings()";0.0492;0.056244;0.0468;0.0544;0.1391;64;4;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::SnapshotReadQueries.TryGetEntityAt()";0.0492;0.070827;0.0432;0.0611;0.2492;240;15;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::FrozenMovementReservationExport..ctor()";0.0492;0.05722;0.0457;0.0511;0.1698;114;7.125;15;16
"UnityEngine.InputLegacyModule.dll!UnityEngine::SendMouseEvents.DoSendMouseEvents()";0.0491;0.07218;0.0423;0.0537;0.3518;15;0.9375;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayPresentationActivityInspector.HasActiveBlockingJumpLandingCompletion()";0.0491;0.048033;0.0452;0.0517;0.0624;595;37.1875;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::SurfaceTraversalQueries.TryResolvePlayerStep()";0.049;0.064164;0.0469;0.0554;0.2419;112;7;14;16
"mscorlib.dll!System::String.GetHashCode()";0.049;0.050893;0.0454;0.0562;0.0589;3954;247.125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Host::EnemyAnimatorDriver.ResolveAnimator()";0.0489;0.048333;0.0466;0.0504;0.0681;1205;75.3125;15;16
"UnityEngine.AnimationModule.dll!UnityEngine::Animator.Play()";0.0488;0.048367;0.047;0.0516;0.0622;680;42.5;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!::ContextRenderingScope.Dispose()";0.0487;0.05275;0.0443;0.0623;0.072;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::VolumeParameter`1.Interp()";0.0487;0.054069;0.047;0.0556;0.0826;2416;151;16;16
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutGroup.ApplyStyleSettings()";0.0486;0.084537;0.0136;0.1428;0.2522;346;21.625;16;16
"mscorlib.dll!System::Span`1..ctor()";0.0486;0.047075;0.0462;0.0539;0.0659;15793;987.0625;16;16
"Unity.InputSystem.dll!::BindingState.get_isPartOfComposite()";0.0486;0.067793;0.0419;0.0721;0.1345;5821;363.8125;14;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.EnumerateBoxInteractionLockStatesOrdered()";0.0485;0.054493;0.0428;0.0542;0.1138;113;7.0625;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::ResourceHandle.get_iType()";0.0485;0.053262;0.0466;0.0536;0.0866;6144;384;16;16
"System.Core.dll!System.Collections.Generic::HashSet`1.GetEnumerator()";0.0484;0.046444;0.0436;0.0549;0.06;2048;128;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::SurfaceContinuousLocomotionQueries.CreateClamped()";0.0484;0.0484;0.0484;0.0484;0.0484;4;0.25;1;16
"mscorlib.dll!System.Collections.Generic::List`1.GetEnumerator()";0.0483;0.047987;0.0444;0.0514;0.0559;2352;147;16;16
"UnityEngine.CoreModule.dll!Unity.Collections::NativeArray`1.CopySafe()";0.0481;0.057306;0.0436;0.0528;0.1918;424;26.5;16;16
"Idle";0.048;0.062562;0.0435;0.0532;0.2339;17;1.0625;13;16
"System.dll!System.Text.RegularExpressions::RegexInterpreter.Operator()";0.048;0.04646;0.046;0.0502;0.0552;16611;1038.1875;15;16
"Unity.TextMeshPro.dll!TMPro::TMP_Text.GetTextElement()";0.0479;0.05128;0.0439;0.0484;0.0872;302;18.875;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::RuntimeTraversalLegalityPolicy.BuildActorRef()";0.0479;0.059815;0.0356;0.0701;0.1508;65;4.0625;13;16
"Inl_RenderPipeline.EndContextRendering";0.0477;0.051687;0.0432;0.0612;0.0707;16;1;16;16
"Game.Shared.Audio.dll!Game.Shared.Audio::AudioBindingDiagnostics.ValidateOrThrow()";0.0477;0.06805;0.0447;0.085;0.1129;8;0.5;8;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphResourceRegistry.GetRenderGraphResourceTransientIndex()";0.0476;0.049788;0.0461;0.0501;0.0738;736;46;16;16
"Unity.Collections.dll!Unity.Collections::FixedStringMethods.CopyFromTruncated()";0.0474;0.0474;0.0474;0.0474;0.0474;1;0.0625;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyLogic.ShouldSuppressAutonomousMovementAndFacing()";0.0471;0.314967;0.0363;0.0471;0.8615;40;2.5;3;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipeline.EndContextRendering()";0.0471;0.050875;0.0426;0.0602;0.0695;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::MaterialPropertyBlock.SetColorImpl_Injected()";0.047;0.048827;0.0456;0.0511;0.0818;2432;152;15;16
"UnityEngine.UI.dll!UnityEngine.EventSystems::ExecuteEvents.GetEventChain()";0.047;0.047;0.047;0.047;0.047;1;0.0625;1;16
"UnityEngine.UI.dll!UnityEngine.UI::LayoutUtility.GetPreferredWidth()";0.0469;0.052287;0.0423;0.0511;0.0997;92;5.75;15;16
"mscorlib.dll!System::ParamsArray.GetAtSlow()";0.0468;0.047033;0.0451;0.0479;0.0548;14075;879.6875;15;16
"mscorlib.dll!System.Text::StringBuilder.get_Length()";0.0468;0.064947;0.0417;0.05;0.3045;21020;1313.75;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::PostProcessPassRenderGraph.RenderUberPost()";0.0468;0.048119;0.0453;0.05;0.0564;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.EndContextRendering()";0.0468;0.050594;0.0424;0.0599;0.0692;16;1;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Objectives::StageObjectiveRuntimeDefinition.get_HasObjective()";0.0467;0.045833;0.0448;0.0493;0.0543;226;14.125;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::CopyColorPass.Render()";0.0465;0.059287;0.0441;0.0497;0.1671;16;1;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::FinalizationOperation.SetEnemyGlideState()";0.0464;0.049107;0.0438;0.0501;0.0847;113;7.0625;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::GPUResidentDrawer.OnEndContextRendering()";0.0464;0.049944;0.0416;0.0593;0.0686;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::GraphicsSettings.Internal_GetCurrentRenderPipelineGlobalSettings()";0.0464;0.053094;0.0442;0.0509;0.1359;64;4;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.TryGetPhasedState()";0.0464;0.046587;0.0453;0.0525;0.0593;1457;91.0625;15;16
"Inl_UniversalRenderPipeline.CreateRenderingData";0.0463;0.051475;0.043;0.0522;0.1119;16;1;16;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelViewModel.SlotsEqual()";0.0463;0.053007;0.0427;0.0486;0.1423;112;7;14;16
"UnityEngine.CoreModule.dll!Unity.Jobs.LowLevel.Unsafe::JobsUtility.CreateJobReflectionData()";0.0462;0.0462;0.0462;0.0462;0.0462;4;0.25;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.EnumerateSummonedEntityStatesOrdered()";0.046;0.04832;0.0399;0.048;0.1011;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.CreateContinuousLocomotionState()";0.0459;0.0534;0.0421;0.0488;0.1414;112;7;14;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TileFeatureEffectResolver.CompareTileEffectEntityContacts()";0.0459;0.061633;0.0327;0.0459;0.1063;18;1.125;3;16
"UnityEngine.UI.dll!UnityEngine.UI::GraphicRaycaster.Raycast()";0.0459;0.145833;0.0435;0.067;1.4819;25;1.5625;15;16
"UnityEngine.CoreModule.dll!Unity.Burst.LowLevel::BurstCompilerService.GetDisassembly()";0.0459;0.0459;0.0459;0.0459;0.0459;4;0.25;1;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ObjectiveHudView.IsCurrentTransition()";0.0459;0.0459;0.0459;0.0459;0.0459;1;0.0625;1;16
"TMP Handle Visible Character";0.0457;0.059993;0.0361;0.0549;0.1935;436;27.25;15;16
"UnityEngine.CoreModule.dll!Unity.Collections::NativeArray`1.IsUnmanagedAndThrow()";0.0457;0.050431;0.0434;0.0547;0.0897;2936;183.5;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::GPUResidentBatcher.OnEndContextRendering()";0.0457;0.049019;0.0409;0.0581;0.0674;16;1;16;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::EnemyChargeLoopAudioPresentationController.RefreshSignals()";0.0455;0.051873;0.0417;0.0535;0.1119;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.TryGetEnemyJumpState()";0.0454;0.044467;0.0423;0.048;0.0583;1344;84;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::InstanceCullingBatcher.OnEndContextRendering()";0.0452;0.048631;0.0405;0.0578;0.0668;16;1;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::SpatialStateSemantics.ParticipatesInGameplayQueries()";0.0451;0.046673;0.0418;0.0493;0.0589;1302;81.375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::PreMovementStatePhaseResult..ctor()";0.045;0.04706;0.0442;0.0484;0.0836;113;7.0625;15;16
"UnityEngine.UI.dll!UnityEngine.UI::Image.GetDrawingDimensions()";0.045;0.0388;0.0127;0.045;0.0587;7;0.4375;3;16
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.get_magnitude()";0.045;0.042613;0.0429;0.0454;0.0506;11412;713.25;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.BuildDamageContestsCanonical()";0.0449;0.0449;0.0409;0.0484;0.0676;226;14.125;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayCubeProjector.IsFaceVisibleInTopology()";0.0449;0.044313;0.0426;0.0484;0.0557;2373;148.3125;15;16
"Unity.RenderPipelines.Core.Runtime.dll!::RenderGraphResourcesData.AddNewRenderGraphResource()";0.0446;0.053425;0.0432;0.0488;0.1594;368;23;16;16
"mscorlib.dll!System::Int32.System.IConvertible.ToInt64()";0.0446;0.046053;0.0419;0.0463;0.0701;4395;274.6875;15;16
"mscorlib.dll!System.Runtime.InteropServices::MemoryMarshal.GetReference()";0.0446;0.04512;0.0432;0.049;0.0567;15471;966.9375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyCapabilityRuntimeSet.TryGetMovementSkill()";0.0446;0.043367;0.0395;0.0499;0.0632;2260;141.25;15;16
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputControl.get_magnitude()";0.0445;0.138887;0.0236;0.0544;0.7955;40;2.5;8;16
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.OnRectTransformDimensionsChange()";0.0444;0.054933;0.0416;0.0687;0.102;17;1.0625;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.SetSiblingIndex()";0.0444;0.0444;0.0444;0.0444;0.0444;1;0.0625;1;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UINotificationLedgerSlice..ctor()";0.0443;0.04444;0.0428;0.0499;0.0542;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay::TileFeatureVfxStyleBinding.get_TileId()";0.0443;0.04172;0.0397;0.0464;0.0532;14012;875.75;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.get_one()";0.0443;0.043693;0.0414;0.0464;0.0549;12696;793.5;15;16
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputControl.EvaluateMagnitude()";0.0442;0.138;0.0231;0.0536;0.7924;40;2.5;8;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.CompareTileEffectEntityContacts()";0.0442;0.076533;0.0308;0.0442;0.1546;18;1.125;3;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.MaterializeUnitKinematicMotionInterrupts()";0.0441;0.054027;0.0423;0.0478;0.1771;113;7.0625;15;16
"Game.Feature.Gameplay.Vfx.dll!Game.Feature.Gameplay.Vfx::VfxBindingRuntimePolicy..ctor()";0.0441;0.0441;0.0441;0.0441;0.0441;272;17;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyGlidePresentationSettings.Validate()";0.0441;0.042887;0.0427;0.0455;0.0531;2373;148.3125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TileFeatureEffectResolver.CompareSurfaceCells()";0.0438;0.039633;0.0306;0.0438;0.0445;18;1.125;3;16
"Game.Feature.Gameplay.Audio.dll!Game.Feature.Gameplay.Audio::GameplayAudioRequestPlanner.BuildDamageRequests()";0.0437;0.0529;0.0373;0.0489;0.177;113;7.0625;15;16
"Unity.Cinemachine.dll!Unity.Cinemachine::CinemachineBrain.ProcessActiveCamera()";0.0436;0.045927;0.0405;0.046;0.0748;15;0.9375;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltSlotMapping.BuildCells()";0.0436;0.0464;0.0403;0.0463;0.1052;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyCapabilityRuntimeSet.TryGetUtility()";0.0431;0.054987;0.0391;0.0444;0.2634;2260;141.25;15;16
"Game.Feature.Stages.dll!Game.Feature.Stages::StageId.Equals()";0.0429;0.04124;0.0401;0.0456;0.0528;113;7.0625;15;16
"Game.Feature.Gameplay.Vfx.dll!Game.Feature.Gameplay.Vfx::GameplayVfxRequest.get_CueId()";0.0429;0.042;0.042;0.0469;0.0515;13272;829.5;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::ColorGradingLutPass.Render()";0.0428;0.049037;0.0406;0.0471;0.092;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.SetSiblingIndex_Injected()";0.0428;0.0428;0.0428;0.0428;0.0428;1;0.0625;1;16
"mscorlib.dll!System.Text::StringBuilder.get_Capacity()";0.0426;0.060653;0.0391;0.0433;0.3219;17007;1062.9375;15;16
"mscorlib.dll!System::RuntimeType.GetDefaultConstructor()";0.0426;0.1745;0.0426;0.0426;0.3064;6;0.375;2;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyCapabilityRuntimeSet.get_Combat()";0.0424;0.04014;0.0394;0.0432;0.0472;12769;798.0625;15;16
"Unity.Cinemachine.dll!Unity.Cinemachine::CinemachineCamera.InternalUpdateCameraState()";0.0423;0.045913;0.0399;0.0447;0.0853;15;0.9375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyAiRuntimeDefinition.get_CommonSettings()";0.0423;0.04078;0.0401;0.0436;0.0504;2373;148.3125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyLogic.ResolvePatrolFacing()";0.0422;0.942393;0.0393;0.0465;11.6666;1356;84.75;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.BuildAttackDestroyContestsCanonical()";0.0421;0.04408;0.039;0.0459;0.0791;226;14.125;15;16
"UnityEngine.CoreModule.dll!UnityEngine::MaterialPropertyBlock.SetFloatImpl_Injected()";0.0421;0.05218;0.0407;0.0428;0.2054;7296;456;15;16
"UnityEngine.AudioModule.dll!UnityEngine::AudioSource.Play()";0.0419;1.547856;0.0259;1.8128;7.9439;9;0.5625;9;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayTrackPlanner.RefreshPlayerLocomotionSignals()";0.0419;0.120607;0.0405;0.0481;1.1976;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.CompareSurfaceCells()";0.0418;0.045;0.0287;0.0418;0.0645;18;1.125;3;16
"ExecuteRenderQueueJob";0.0418;0.04605;0.0378;0.0511;0.0535;4;0.25;4;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsOverlayView.FormatNullable()";0.0418;0.0487;0.0369;0.046;0.1553;226;14.125;15;16
"Game.Feature.Gameplay.Vfx.Authoring.dll!::<>c.<.ctor>b__1_0()";0.0418;0.0418;0.0418;0.0418;0.0418;272;17;1;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.GetChild()";0.0418;0.044327;0.039;0.0461;0.0631;337;21.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyDetectionQueryOptionResolver.Resolve()";0.0417;0.043873;0.0389;0.0453;0.0645;452;28.25;15;16
"mscorlib.dll!System.Text::StringBuilder.ThreadSafeCopy()";0.0417;0.04086;0.0367;0.0437;0.0552;1184;74;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayTopologyTransitionController.ResolveNearestRestReferenceAngleXDegrees()";0.0417;0.042313;0.0391;0.0454;0.0516;354;22.125;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::RenderersBatchersContext.UpdatePerFrameInstanceVisibility()";0.0417;0.043912;0.0374;0.0515;0.0622;16;1;16;16
"UnityEngine.AudioModule.dll!UnityEngine::AudioSource.PlayHelper()";0.0416;1.547411;0.0256;1.8125;7.9425;9;0.5625;9;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.TryGetEnemyPatrolState()";0.0416;0.06602;0.0366;0.0484;0.3761;604;37.75;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.CellsEqual()";0.0416;0.039747;0.0374;0.0424;0.0557;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelView.ValidateAuthoredStructureOrThrow()";0.0415;0.0415;0.0415;0.0415;0.0415;1;0.0625;1;16
"Unity.Collections.dll!Unity.Collections.LowLevel.Unsafe::UnsafeList`1.ResizeExact()";0.0414;0.04532;0.0387;0.0474;0.0719;120;7.5;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::WorldSnapshot.EnumerateEnemyUtilityStatesOrdered()";0.0414;0.04936;0.0386;0.0449;0.1159;113;7.0625;15;16
"mscorlib.dll!System::RuntimeTypeHandle.GetBaseType()";0.0413;0.043427;0.0401;0.045;0.0621;4408;275.5;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScreenSpaceAmbientOcclusionPass.SetupKeywordsAndParameters()";0.0413;0.044794;0.0376;0.0438;0.0776;16;1;16;16
"Profiler.CollectEditorStats";0.0413;0.065269;0.0345;0.0543;0.2612;16;1;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::InstanceDataSystem.UpdatePerFrameInstanceVisibility()";0.0412;0.04325;0.0368;0.0504;0.0616;16;1;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.CollectFrontFaceSupportContributors()";0.0412;0.059973;0.0377;0.0442;0.3145;113;7.0625;15;16
"Unity.Collections.dll!Unity.Collections::NativeList`1.AsArray()";0.0412;0.043556;0.0391;0.0458;0.0688;390;24.375;16;16
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.SetLayoutDirty()";0.0411;0.0465;0.0142;0.0411;0.0842;8;0.5;3;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayInputHost.IsPresentationLocked()";0.0411;0.0402;0.0356;0.0428;0.0635;241;15.0625;15;16
"UnityEngine.AudioModule.dll!UnityEngine::AudioSource.PlayHelper_Injected()";0.0411;1.546444;0.0252;1.8117;7.938;9;0.5625;9;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ObjectiveHudView.UpdateTargetRows()";0.0411;0.0411;0.0411;0.0411;0.0411;1;0.0625;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationDataBuilder.BuildMovementPresentation()";0.041;0.06452;0.036;0.0436;0.4237;113;7.0625;15;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::RenderingLayerUtils.RequireRenderingLayers()";0.041;0.043469;0.0366;0.0448;0.0808;32;2;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyBrainRuntime.get_StateResolver()";0.041;0.040267;0.0403;0.0445;0.0489;12656;791;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphObjectPool.ReleaseAllTempAlloc()";0.0409;0.042819;0.0399;0.0457;0.061;304;19;16;16
